TRUDI H. TRYGG,PALO ALTO,29,5750,,17,45,trygg
CHRISTOPHER M. RYAN,BELMONT,,133,,3,2,ryan
CHRISTOPHER J. KUHN,FOSTER CITY,16,820,,19,81,kuhn
CASEY OLSEN,SAN JOSE,7,268,,18,57,olsen
MELVIN J. YOUNG,SAN FRANCISCO,,264,,18,57,young
SWETA K. DOSHI,MILPITAS,5,250,,17,45,doshi
ANDREW J. PETULLA,SAN JOSE,26,1854,,20,94,petulla
JOHN R. HORSLEY,MOUNTAIN VIEW,24,312,,19,81,horsley
ADRIAN M. CARVALHO,SAN FRANCISCO,15,905,,9,31,carvalho
SCOTT TURTLE,CASTRO VALLEY,15,1259,,18,57,turtle
ALISON R. TURNEY,CAMPBELL,32,588,,19,81,turney
MARGARET J. ANDERSON,MILL VALLEY,36,750,,16,41,anderson
SUSAN S. RAUENBUEHLER,DALY CITY,13,135,,17,45,rauenbuehler
ANDREA M. HERMOSILLO-HAHN,SAN MATEO,7,59,,15,38,hermosillo-hahn
NICOLE E. GRADY,CUPERTINO,3,164,,19,81,grady
SHELJA BANSAL,FOSTER CITY,11,264,,5,8,bansal
LORI L. WONG,MOUNTAIN VIEW,,335,,8,23,wong
ANTONIO DIMAANO,PALO ALTO,10,808,,6,11,dimaano
GINA S. STATHACOPOULOS,SAN MATEO,,71,,6,11,stathacopoulos
ADA JAUREGUI,OAKLAND,5,305,,19,81,jauregui
MONIKA E. MANN,BERKELEY,,394,,20,94,mann
PAM HANDLEY,LOS ALTOS,35,40,,14,37,handley
RANDALL L. NISHIJIMA,CAMPBELL,25,389,,19,81,nishijima
ALYSSA KEENEY-ROE,SAN RAFAEL,7,244,,17,45,keeney-roe
SABA KAMAL,CUPERTINO,20,754,,7,18,kamal
DEBORAH Q. LEMIRE,CUPERTINO,31,630,,20,94,lemire
LISA S. CHAN,SAN JOSE,19,309,,9,31,chan
HAILEY L. KLEID,CASTRO VALLEY,3,1052,,20,94,kleid
TARA M. FRIEDMAN,DALY CITY,6,174,,18,57,friedman
JOHN R. WALTZ,SAN JOSE,,340,,18,57,waltz
JERILYN STALFORD,SAN MATEO,35,46,,5,8,stalford
KAREEN A. CARAGAN,FAIRFIELD,17,297,,3,2,caragan
LILLY M. WEISSINGER,SAN JOSE,24,234,,17,45,weissinger
ALICIA PEREZ,ALAMEDA,29,565,,18,57,perez
LEEANN M. PRICE,DUBLIN,,1269,,9,31,price
WILLIAM VANCE,WALNUT CREEK,2,38,,1,1,vance
MANISHA K. SHAHANI,MOUNTAIN VIEW,11,88,,15,38,shahani
GEORGE CHEN,SAN LEANDRO,18,2222,,20,94,chen
ABIGAIL D. LAU,EL CERRITO,,75,,5,8,lau
DEBRA M. SOJKA,PETALUMA,21,748,,20,94,sojka
JYOTI SABOO,MONTE SERENO,23,156,,7,18,saboo
DEBRA ALVARADO,MENLO PARK,20,415,,18,57,alvarado
MICHAEL J. MCDERMOTT,SANTA ROSA,24,50,,16,41,mcdermott
KEVIN T. AKIZUKI,REDWOOD CITY,23,2222,,7,18,akizuki
GUSTAVO B. PARRA,SAN JOSE,21,159,,7,18,parra
COLLEEN P. HUFF,SAN FRANCISCO,34,430,,7,18,huff
KIMBERLY M. MCKEE,SAN FRANCISCO,,121,,17,45,mckee
CHERISHA H. KORADIA,MOUNTAIN VIEW,9,233,,17,45,koradia
DANILO N. DICTADO,EL CERRITO,20,844,,8,23,dictado
MAUREEN A. BALDAUF,NEWARK,5,855,,18,57,baldauf
DIANE SHIRAISHI,SAN JOSE,45,1183,,19,81,shiraishi
PATRICIA K. HALL,SANTA ROSA,39,83,,4,6,hall
ALAN G. TANG,SUNNYVALE,6,268,,8,23,tang
CHER L. KOOIMAN,SAN JOSE,20,62,,15,38,kooiman
JULIE WILLIAMSON,LARKSPUR,16,800,,18,57,williamson
ROBIN L. SAMAY,SANTA ROSA,26,1137,,18,57,samay
DAVID MULL,PALO ALTO,18,808,,6,11,mull
HEATHER A. BAZINET,LOS GATOS,,133,,16,41,bazinet
DEBRA H. IWASAKI,PALO ALTO,22,116,,2,1,iwasaki
SCOTT SMITZ,BERKELEY,12,269,,18,57,smitz
SHANNON L. CHEN,CUPERTINO,5,172,,19,81,chen
KEVIN R. VANDI,LOS GATOS,6,814,,18,57,vandi
DENISE A. VETTER,SUNNYVALE,30,195,,17,45,vetter
CAROL A. LUDWIG,SAN MATEO,33,117,,16,41,ludwig
JOANNA G. CLARK,EL CERRITO,14,58,,3,2,clark
MICHI YAMAZAKI,SAN JOSE,2,94,,15,38,yamazaki
FRANCE LANTIER,HAYWARD,23,1663,,18,57,lantier
AARON PELTZ,SANTA ROSA,11,2114,,18,57,peltz
JANET JOHNSON,CAMPBELL,35,202,,18,57,johnson
GENARO A. JIMENEZ,FREMONT,20,795,,6,11,jimenez
MINDY S. MARANTZ,SAN FRANCISCO,31,652,,9,31,marantz
SAMUEL J. KABAT,ANTIOCH,11,1707,,8,23,kabat
PORTLAND E. LOGAN,DALY CITY,21,1924,,7,18,logan
JODI S. KABAT,ANTIOCH,,151,,6,11,kabat
MEENAL BHANDARKAR,MOUNTAIN VIEW,17,464,,18,57,bhandarkar
JEFFRERY S. SMITH,VACAVILLE,,131,,4,6,smith
NICHOLAS R. KEITZER,NOVATO,,1343,,18,57,keitzer
MINNIE MAU,OAKLAND,,87,,5,8,mau
VINCENT C. GUTIERREZ,SAN JOSE,13,519,,19,81,gutierrez
CHIU WING PONG,SAN JOSE,14,250,,17,45,pong
LINDSAY BRANZEL,OAKLAND,,72,,17,45,branzel
LISA S. IACOVELLI,MILL VALLEY,28,294,,17,45,iacovelli
JAMES S. PLANK,SAN JOSE,27,248,,27,100,plank
SHELLENE A. JONES,SAN JOSE,,109,,16,41,jones
FRANK TORTORICE,DALY CITY,25,706,271,7,18,tortorice
ROBERT M. NOAKES,SAN JOSE,3,520,,18,57,noakes
MICHAEL S. FRANCISCO,CALISTOGA,,435,,19,81,francisco
KATHERINE GRAHAM,MENLO PARK,4,146,,16,41,graham
ELIZABETH C. SAKALDASIS,SONOMA,18,72,,6,11,sakaldasis
MANALI A. DOSHI,MOUNTAIN VIEW,9,1083,,18,57,doshi
PETRA A. EGGERT,CUPERTINO,19,321,,18,57,eggert
ELIZABETH A. MCGONAGLE,NAPA,3,323,,8,23,mcgonagle
TIFFANE M. BENNETT,ATHERTON,,401,,6,11,bennett
CHRISTINE M. ERNST,OAKLAND,20,296,,19,81,ernst
JAMES P. LINDENAUER,WALNUT CREEK,21,1552,,18,57,lindenauer
SANDI CULLINEN,COTATI,34,192,,17,45,cullinen
SHERWIN WONG,DALY CITY,,49,,4,6,wong
CHRISTA SCHERMERHORN,MOUNTAIN VIEW,,240,,6,11,schermerhorn
ROBIN K. THOMPSON,DALY CITY,20,134,,17,45,thompson
NATASHA L. NICOLAI,OAKLAND,,115,,18,57,nicolai
MATTHEW S. ORAVITZ,OAKLAND,6,522,,20,94,oravitz
TRACY L. HALMOS,MORGAN HILL,14,448,,8,23,halmos
TODD JONES,SAN JOSE,,1257,,18,57,jones
WAYNE BROBERG,SAN JOSE,13,1585,,19,81,broberg
GEETA NASIKA,LOS ALTOS,9,195,,17,45,nasika
MIKE MARSH,SAN LEANDRO,25,375,,18,57,marsh
MARK SNYDER,PLEASANTON,36,416,,19,81,snyder
RANDEL M. BLOCK,ANTIOCH,,192,,17,45,block
ANNA CARISSA A. SUAREZ,DALY CITY,,1060,,6,11,suarez
ERIC D. EWIG,NAPA,16,3313,,19,81,ewig
JOHN V. COLLIN,MOUNTAIN VIEW,43,130,,16,93,collin
DALE R. WESTROM,SANTA ROSA,34,28,,7,41,westrom
PRECISION PATHOLOGY MEDICAL GROUP INC,SAN RAMON,,2355,,4,22,precision pathology medical group inc
SARVENAZ ZAND,GREENBRAE,9,21,,-2,5,zand
HISTOPATHOLOGY REFERENCE LABORATORY,HERCULES,,43,,11,66,histopathology reference laboratory
EVAN M. BLOCH,ATHERTON,,711,,12,71,bloch
KEDAR C. PRASAD,GREENBRAE,17,79,,2,13,prasad
BERNARD LARNER,WALNUT CREEK,,1651,,5,28,larner
JOHN WOLFE,SANTA ROSA,34,175,,10,63,wolfe
RODERICK SNOW,SAN FRANCISCO,51,22,,5,28,snow
DAWN M. DARBONNE,SAN JOSE,14,16,,8,48,darbonne
JON C. ROSS,SAN FRANCISCO,39,446,,3,19,ross
NANCY C. LI,OAKLAND,25,28,,6,33,li
EDWARD L. ELLSWORTH,LOS GATOS,51,166,,4,22,ellsworth
MICHAEL D. LAGIOS,SAN FRANCISCO,,30,,6,33,lagios
CARL H. CRITZ,SAN RAMON,35,93,,9,59,critz
CHERYL A. TANASOVICH,GREENBRAE,31,18,,8,48,tanasovich
KAREN L. KELLER,BURLINGAME,20,527,,13,85,keller
PAUL W. WASSERSTEIN,GREENBRAE,38,413,,12,71,wasserstein
BARRY LATNER,CONCORD,30,23,,8,48,latner
KEN R. SCHNEIDER,OAKLAND,15,48,,8,48,schneider
TIN TIN TUN,MOUNTAIN VIEW,23,457,,3,19,tun
RUSSELL KERSCHMANN,SAN JOSE,,29,,10,63,kerschmann
ANITA GILLIAM,PALO ALTO,26,106,,0,11,gilliam
KENNETH HADLER,PALO ALTO,33,54,,8,48,hadler
CLAUDE O. BURDICK,FREMONT,56,89,,9,59,burdick
WERNER J. STAMM,LOS GATOS,,818,,16,93,stamm
JULIA S. CHAN,LOS GATOS,,191,,13,85,chan
WENDY D. WU,SAN JOSE,26,229,,1,12,wu
RHODA NOALL,SOUTH SAN FRANCISCO,,171,,14,91,noall
RICHARD A. RAY,VALLEJO,33,20,,8,48,ray
PACIFIC ORAL PATHOLOGY LABORATORY,SAN FRANCISCO,,418,,6,33,pacific oral pathology laboratory
NORCAL PATHOLOGY LAB,FREMONT,,1846,,2,13,norcal pathology lab
MICHELLE M. FIORE,SAN CARLOS,32,39,,9,59,fiore
NICHOLAS P. BYRNE,WALNUT CREEK,12,69,,8,48,byrne
ONCOMDX,PALO ALTO,,40,,12,71,oncomdx
JAMES G. COLLINS,SAN LEANDRO,54,886,,5,28,collins
JOSEPH S. WAND,SANTA ROSA,46,403,,12,71,wand
JIANQIU PAN,OAKLAND,30,16,,-7,2,pan
JEROME S. BURKE,BERKELEY,49,34,,7,41,burke
"BORSTING LABORATORIES, INC",NOVATO,,33941,,20,98,"borsting laboratories, inc"
KENNETH A. MILLER,LOS GATOS,,452,,15,92,miller
"PROST DATA, INC",BURLINGAME,,3129,,13,85,"prost data, inc"
LORELLE E. CARLLEY,OAKLAND,16,221,,12,71,carlley
ASSOCIATED PATHOLOGY MEDICAL GROUP,LOS GATOS,,28,,-2,5,associated pathology medical group
DIANA D. PARNELL,GREENBRAE,49,261,,12,71,parnell
THOMAS M. JACKSON,SAN FRANCISCO,41,88,,12,71,jackson
KIM JEWELL,SOUTH SAN FRANCISCO,13,49,,-2,5,jewell
ANA I. QUIROGA,DALY CITY,17,22,,-3,3,quiroga
JOHN IOCCO,FREMONT,,127,,2,13,iocco
LARRY MATSUMOTO,SAN JOSE,,19,,6,33,matsumoto
DAVID R. CARL,GILROY,40,119,,12,71,carl
CONNIE HO,PALO ALTO,24,539,,19,96,ho
PENNINSULA HISTOPATHOLOGY LAB,LOS GATOS,,4115,,12,71,penninsula histopathology lab
IMOK CHA,GREENBRAE,24,36,,6,33,cha
THOMAS T. CHOU,SAN JOSE,,124,,-1,9,chou
SOURAV RAY,BURLINGAME,12,90,,12,71,ray
DAVID H. BERKELEY,LOS GATOS,44,14,,-8,1,berkeley
DEBORAH DAYHOFF,SAN RAFAEL,28,15,,7,41,dayhoff
DAVID W. SMITH,SAN RAFAEL,32,21,,8,48,smith
ELLEN F. KRASIK,SAN FRANCISCO,,156,,11,66,krasik
LAWRENCE E. NATHAN,VALLEJO,45,16,,7,41,nathan
ANNETTE M. SHAIEB,BERKELEY,28,18,,4,22,shaieb
HARRIS S. GOODMAN,OAKLAND,23,29,,5,28,goodman
GARY W. OLIVER,DALY CITY,21,2549,,11,66,oliver
ELZBIETA JURKA,SAN MATEO,32,14,,4,22,jurka
MARTIN B. MILLER,LOS GATOS,20,403,,13,85,miller
ALBERT R. KELLER,OAKLAND,,30,,7,41,keller
JENNY E. MURASE,MOUNTAIN VIEW,11,164,,2,13,murase
VEENA H KUPPALLI,LOS ALTOS,,1988,,20,98,veena h kuppalli
JAIME O. CORTES,OAKLAND,22,134,1099,-1,1,cortes
MARVIN Y. LO,DALY CITY,12,29,,3,7,lo
CLAUDIA S. KUZIS,MOUNTAIN VIEW,35,108,,6,34,kuzis
WILLIAM C. LONGTON,WALNUT CREEK,25,459,,14,65,longton
JEFFREY L. HALBRECHT,SAN FRANCISCO,30,61,,15,69,halbrecht
HO T. TAN,SAN FRANCISCO,51,1773,,5,18,tan
KENNETH H. AKIZUKI,SAN FRANCISCO,21,320,,29,98,akizuki
ARTHUR BOBROVE,PALO ALTO,47,333,,9,49,bobrove
MORTEZA M. FARR,SAN JOSE,18,1653,,16,78,farr
DAVID F. SMOLINS,REDWOOD CITY,12,23,,8,45,smolins
PAUL B. ROACHE,SAN FRANCISCO,25,40,,15,69,roache
BRYAN CHO,MOUNTAIN VIEW,12,57,,4,12,cho
STEVEN BARTIS,FREMONT,23,27,,2,5,bartis
KEVIN S. FINNESEY,SAN MATEO,,34,,1,3,finnesey
JOSEPH M. CENTENO,VALLEJO,14,64,,5,18,centeno
COLIN EAKIN,PALO ALTO,23,1596,,8,45,eakin
RUSSELL M. NORD,FREMONT,11,290,,7,43,nord
ELAINE DAVIS,MOUNTAIN VIEW,30,44,,15,69,davis
ANGELA S. WHITE,SAN FRANCISCO,,68,,6,34,white
ELLIOTT HANDWERKER,ORINDA,38,32,,13,58,handwerker
JAYE ANDAYA,MOUNTAIN VIEW,,108,,6,34,andaya
KEVIN MURRAY,SUNNYVALE,20,128,,5,18,murray
JOHN A. AMBROSINO,CONCORD,33,59,,5,18,ambrosino
ERIC J. SMITH,BERKELEY,36,75,,14,65,smith
DAVID W. WU,WALNUT CREEK,16,390,,19,87,wu
LINDA OGELVIE,PALO ALTO,,120,,5,18,ogelvie
JOAN HART,WALNUT CREEK,22,406,,10,52,hart
TEODORO P. NISSEN,VALLEJO,14,78,,6,34,nissen
JONATHAN B. ELLMAN,BERKELEY,42,243,,18,83,ellman
DAVE ATKIN,SAN FRANCISCO,27,235,,19,87,atkin
WILLIAM B. JOYCE,MORGAN HILL,35,137,,17,81,joyce
DANIEL P. BIRKBECK,NAPA,24,1103,,19,87,birkbeck
CHRISTIAN FOGLAR,SAN JOSE,25,152,,4,12,foglar
WILLIAM S. GREEN,SAN FRANCISCO,10,116,,18,83,green
JOSEPH F. HAGGERTY,SAN FRANCISCO,43,25,,3,7,haggerty
GORDON J. JURIANSZ,SANTA ROSA,11,46,,13,58,juriansz
DARITH S. KHAY,SAN JOSE,18,21,,12,54,khay
ROBERT L. DOBROW,SAN FRANCISCO,34,79,,4,12,dobrow
MICHAEL Y. CHANG,WALNUT CREEK,12,750,,19,87,chang
MICHAEL R. SATHY,MOUNTAIN VIEW,27,99,,5,18,sathy
PHILIP J. O'KEEFE,SAN FRANCISCO,42,23,,12,54,o'keefe
GEORGE F. GUTIERREZ,SAN FRANCISCO,47,21,,13,58,gutierrez
DARREN DON,PALO ALTO,14,97,,5,18,don
HOWARD E. SCHWAT,SAN FRANCISCO,46,100,,15,69,schwat
KENNETH G. VENOS,PLEASANTON,37,365,,19,87,venos
RACHEL WOOD,MILPITAS,34,668,,18,71,wood
CHRISTOPHER J. FENESY,MOUNTAIN VIEW,35,140,,5,21,fenesy
DENNIS R. ZAMZOW,SANTA CLARA,38,1085,,17,51,zamzow
MARIO W. RIZZO,SAN FRANCISCO,36,152,,21,91,rizzo
JEFFERY GREGORI,SAN CARLOS,16,24,,-2,1,gregori
HOAN VAN,SAN JOSE,10,4488,,20,81,van
KAM Y. WONG,OAKLAND,30,225,,17,51,wong
JAMES M. GREER,BRENTWOOD,16,42,,4,11,greer
ANTHONY POGGIO,ALAMEDA,30,70,,15,41,poggio
CHRISTINE S. KHOURY,SAN FRANCISCO,16,218,,5,21,khoury
GRETCHEN THOMPSON,CASTRO VALLEY,,34,,0,1,thompson
DIANE M. KERN,BERKELEY,14,26,,14,62,kern
KATHRYN DRAGO,FREMONT,4,94,,15,65,drago
ANN C. GROVE,VALLEJO,51,17,,1,2,grove
NANCY L. SCHAEZLEIN-ZIPSE,FAIRFIELD,16,25,,2,8,schaezlein-zipse
MARC GUILLET,PALO ALTO,23,32,,1,2,guillet
MARTIN D. SCHNEIDER,ANTIOCH,32,628,,18,86,schneider
DEBORAH A. VANDERBILT-ANDERSON,SAN RAMON,18,252,,17,78,vanderbilt-anderson
PATRICK E. DESROSIERS,SAN RAMON,7,71,,6,27,desrosiers
IMEE HARSUVANAKIT,MILL VALLEY,7,64,,5,22,harsuvanakit
KELLY K. DEALA,SAN JOSE,4,121,,17,78,deala
SUZANNE S. PATENAUDE,MORGAN HILL,51,171,,8,46,patenaude
GEORGE N. LENDARIS,NAPA,39,1436,,7,37,lendaris
RODNEY SILVEIRA,FREMONT,32,77,,4,18,silveira
HITEN Y. DAVE,PLEASANTON,29,39,,3,11,dave
KIMBERLY M. GLADFELTER,LOS ALTOS,20,125,,6,27,gladfelter
MICHAEL J. KOURY,CASTRO VALLEY,32,97,,6,27,koury
JOSHUA T. MARIAN,SANTA ROSA,,29,,14,62,marian
OLE C. BORGESEN,NOVATO,24,43,,13,60,borgesen
TIMOTHY J. HORNAK,SAN JOSE,34,828,,9,55,hornak
IRINA NOSOVA,SAN FRANCISCO,,59,,16,72,nosova
MARILEE A. SQUIRES,SAN RAMON,4,175,,8,46,squires
MARIE C. MORALES,BURLINGAME,13,167,,7,37,morales
TED I. ELLQUIST,SANTA ROSA,24,379,,20,95,ellquist
MATTHEW C. STAUFFER,FREMONT,8,190,,6,27,stauffer
SUSAN A. CUPPLES,EL CERRITO,25,26,,1,2,cupples
OLIVER J. MOK,SAN FRANCISCO,14,131,,7,37,mok
RANDY D. COUCH,ANTIOCH,,396,,18,86,couch
ROBERT D. MORGAN,MILL VALLEY,39,707,,16,72,morgan
BARBARA R. FONG,PLEASANTON,35,101,,18,86,fong
KATHRYN E. REITMAN,MENLO PARK,,68,,17,78,reitman
LESLIE MERKEN,WALNUT CREEK,22,61,,5,22,merken
JEFFREY F. HARBAND,TIBURON,22,407,,8,46,harband
KAREN A. SHANEYFELT,SAN FRANCISCO,33,258,,8,46,shaneyfelt
TINA AVELAR,FOSTER CITY,11,87,,17,78,avelar
PATRICK K. KAM,SANTA ROSA,16,429,,20,95,kam
KEN BARIEL,SANTA ROSA,38,290,,18,86,bariel
TRACEY L. AIRTH-EDBLOM,PETALUMA,26,62,,5,22,airth-edblom
GLENN E. SCHULZ,GILROY,35,434,,9,55,schulz
WENDY LEVINE,PALO ALTO,48,56,,3,11,levine
ANGELIKA VOSS-QUINN,LIVERMORE,36,102,,6,27,voss-quinn
DOROTHY CHUNG YEUNG,SAN FRANCISCO,43,248,,16,72,chung yeung
ANNA GOGGIANO,MENLO PARK,4,98,,2,8,goggiano
STEPHEN D. MUTTO,BURLINGAME,34,258,,7,37,mutto
EMILY SCHULZ,SAN JOSE,8,411,,19,93,schulz
ANDREW CUNHA,FREMONT,3,30,,3,11,cunha
SHIVANI MEHTA,BENICIA,14,55,,3,11,mehta
ANAHITA DRENNON,LOS GATOS,13,710,,7,37,drennon
THEODORE A. GLATTKE,OAKLAND,,98,,15,65,glattke
MARY ANN NAHMENS,SAN MATEO,35,74,,4,18,nahmens
RICHARD A. JOHNS,SOUTH SAN FRANCISCO,,453,,9,55,johns
RAJ PAL,BERKELEY,49,165,,6,27,pal
PRATIK K. SHAH,FREMONT,12,327,,20,95,shah
BETH MICKELSON,LARKSPUR,,39,,15,65,mickelson
LESLIE DONOHUE,SAN FRANCISCO,,87,,17,78,donohue
MADHURA B. NADKARNI,HAYWARD,,523,,8,46,nadkarni
ROBERT L. BAKER,EMERYVILLE,30,40,,15,65,baker
SUSAN J. SPENCER,SAN MATEO,27,16,,-3,2,spencer
JOHN W. COPELAND,ANTIOCH,51,62,,-7,1,copeland
STACEY F. BARRIE,FREMONT,19,13,,0,8,barrie
MALA AHLUWALIA,MOUNTAIN VIEW,19,30,,14,71,ahluwalia
MICHAEL SMITH,ALBANY,46,35,,3,19,smith
RICARDO J. PEREZ,MORGAN HILL,37,56,,16,86,perez
ROBERT A. VARADY,FAIRFIELD,36,29,,14,71,varady
ROBERT W. DARTER,SAINT HELENA,,20,,13,64,darter
JEFFREY M. WOLDRICH,HAYWARD,8,34,,4,24,woldrich
NICOLA B. HANCHOCK,BERKELEY,33,19,,13,64,hanchock
KIMBERLY HICKS,OAKLAND,16,54,,5,30,hicks
JOAN SAXTON,SAN FRANCISCO,40,18,,3,19,saxton
GRACE S. CHOU,PINOLE,18,17,,12,53,chou
BARRY A. BROWN,SAINT HELENA,37,101,,18,93,brown
DAMAYANTHI KALISETTI,DUBLIN,16,34,,15,77,kalisetti
SINAN N. ALSHAHWANY,BRENTWOOD,24,44,,14,71,alshahwany
TAMI MILLER,PALO ALTO,19,16,,12,53,miller
MANIKA V. KAUSHAL,SAN JOSE,13,14,,-1,6,kaushal
ANNA FRICK,OAKLAND,10,135,,17,91,frick
MAHSHEED SHARIATI,WALNUT CREEK,7,68,,16,86,shariati
AILEEN WHELAN,BURLINGAME,25,18,,0,8,whelan
DANA C. NIENDORF,PETALUMA,43,445,,20,99,niendorf
TUAN A. DUONG,SAN FRANCISCO,14,436,,8,33,duong
JOHN A. NUNES,PLEASANTON,,14,,10,37,nunes
SUSANNE GOEB,DANVILLE,,44,,4,24,goeb
LISA N. GERVIN,MOUNTAIN VIEW,19,12,,11,41,gervin
CRAIG L. GILLESPIE,FAIRFIELD,32,115,,18,93,gillespie
JEANNIE L. PFLUM,SANTA ROSA,17,27,,13,64,pflum
THOMAS O. STODGEL,SAN MATEO,27,18,,-3,2,stodgel
DOLORES K. MUSCO,SAN RAMON,,49,,15,77,musco
NAUREEN A. SHAIKH,SAUSALITO,,18,,11,41,shaikh
SUSAN J. ADLER-BRESSLER,CONCORD,30,17,,11,41,adler-bressler
GARY N. FURNESS,SANTA ROSA,30,40,,15,77,furness
EVELYN KHOO,BURLINGAME,17,23,,13,64,khoo
EDWARD DEWEES,CAMPBELL,51,43,,4,24,dewees
CHARLES WEISS,PALO ALTO,33,51,,16,86,weiss
TAKI N. ANAGNOSTON,GILROY,,13,,0,8,anagnoston
ANDAL KADAMBI,DUBLIN,14,17,,12,53,kadambi
DEREK JOHNSON,BRENTWOOD,13,16,,12,53,johnson
FANNIE HUANG,MOUNTAIN VIEW,37,12,,11,41,huang
ALEXANDER D. DOAN,SAN JOSE,19,368,,8,33,doan
GREGG S. SORENSEN,BAY POINT,,113,417,2,17,sorensen
M M. QUAN,SAN FRANCISCO,38,136,,18,93,quan
JACQUELINE R. SKVARIL,SANTA ROSA,26,15,,11,41,skvaril
QUANJING LIU,SUNNYVALE,12,14,,11,41,liu
ASHLEY K. WEINERT,SANTA ROSA,23,24,,12,53,weinert
DALE A. CAPULONG,SAN JOSE,47,37,,15,77,capulong
STEVEN M. KAPLAN,CLAYTON,27,15,,0,8,kaplan
CHARLES W. CLARY,NAPA,8,16,,12,53,clary
ROSS A. PIRKLE,WALNUT CREEK,20,29,332,10,37,pirkle
IVAN Y. LEE,HAYWARD,22,28,,3,19,lee
YI YI S. GU,OAKLAND,11,13,,1,15,gu
KE H. TUAN,SAN FRANCISCO,22,36,,15,77,tuan
STUART BURSTEN,NAPA,34,14,,11,41,bursten
ALEXANDER KORSUNSKY,SAN JOSE,35,35,,6,31,korsunsky
CLAY H. NAPPER,SAN MATEO,22,37,,3,22,napper
ARTHUR GRONNER,CONCORD,,560,,15,86,gronner
RUBY CHANG,WALNUT CREEK,16,80,,14,79,chang
JAMES CRANE,SAN JOSE,52,27,,12,65,crane
SUNIL GANDHI,WALNUT CREEK,14,55,,5,36,gandhi
AMY H. HUANG,SAN FRANCISCO,14,150,,5,36,huang
BRIAN L. JOHNSON,BURLINGAME,38,17,,-1,8,johnson
DIANA B. BAKER,SAN MATEO,17,11,,-1,8,baker
FREDERICK C. BLAIR,FAIRFIELD,17,73,,5,36,blair
WILLIS HUANG,SAN JOSE,9,16,,-4,1,huang
RONALD CHAN,WALNUT CREEK,16,62,,16,93,chan
ERIC S. PATRICK,SANTA CLARA,,25,,9,58,patrick
PATRICK J. PERKINS,OAKLAND,,21,,13,72,perkins
DAVID HOWARD,ANTIOCH,26,45,,4,29,howard
DAVID J. KAPLAN,SAN MATEO,39,20,,-2,14,kaplan
MARSHALL SHIEH,PALO ALTO,8,13,,-2,14,shieh
JEFFREY A. MANN,OAKLAND,24,104,,17,96,mann
STEVEN N. KLEIN,REDWOOD CITY,35,14,,8,46,klein
FELIX ADLER,GREENBRAE,12,34,,15,87,adler
MARK N. PEDERSON,BURLINGAME,42,22,,10,60,pederson
MICHAEL A. BROWN,SONOMA,33,12,,10,60,brown
ROBERTA L. WONG,MENLO PARK,25,31,,-1,23,wong
ERIC FULKERSON,WALNUT CREEK,13,54,,13,82,fulkerson
JOHN C. LAU,SAN JOSE,23,13,,-3,10,lau
LAWRENCE M. OLOFF,REDWOOD CITY,38,63,,16,91,oloff
MURALI A. RANJITHAN,SAN FRANCISCO,,32,,10,60,ranjithan
KEITH DONATTO,SAN FRANCISCO,27,61,,-1,23,donatto
"SHERMIN MOBILE IMAGING, LLC",LOS GATOS,,16,,-1,23,"shermin mobile imaging, llc"
DAVID H. WOO,WALNUT CREEK,15,15,,10,60,woo
LUIS E. GARCIA,SANTA ROSA,,32,,1,41,garcia
MARK J. POPOVICH,SANTA ROSA,29,15,,-4,5,popovich
ERIC DOVICHI,BERKELEY,18,21,,11,78,dovichi
TARYN LAMM,MOUNTAIN VIEW,19,35,,-1,23,lamm
DAVID CHIN,FREMONT,22,14,,-6,1,chin
JAMES J. GLYNN,PETALUMA,46,16,,9,51,glynn
MICHAEL A. STEIN,SAN LEANDRO,33,24,,9,51,stein
JOHN D. TOMASIN,HEALDSBURG,32,20,,10,61,tomasin
KELLY A. NIX,LOS GATOS,15,14,,0,6,nix
JON-PAUL SESLAR,SAN PABLO,18,89,,6,43,seslar
ROBERT BLOOM,FAIRFIELD,49,29,,11,68,bloom
RICHARD H. ROLFES,SAN FRANCISCO,48,138,,4,36,rolfes
DAVID L. BRAND,WALNUT CREEK,,18,,12,71,brand
ALEXANDER REYZELMAN,SAN FRANCISCO,19,24,,1,18,reyzelman
JAMES W. STAVOSKY,DALY CITY,31,37,,0,6,stavosky
VINCENT C. MARINO,SAN FRANCISCO,,49,,3,28,marino
ROGER I. PYLE,SAN JOSE,,20,,10,61,pyle
CHARLES L. RENNELL,SAN JOSE,,26,,0,6,rennell
TORBEN KRISTENSEN,MOUNTAIN VIEW,23,18,,-3,1,kristensen
DAVID R. FRANCIS,LOS GATOS,,24,,9,56,francis
BRIAN D. ELCHINOFF,CONCORD,31,90,,16,86,elchinoff
JAMES R. BOCCIO,ANTIOCH,34,203,,15,81,boccio
JEROME A. BARAKOS,SAN FRANCISCO,28,54,,16,86,barakos
ANDREW R. HARRISON,SAN JOSE,26,43,,3,28,harrison
JOSEPH X. KOU,WALNUT CREEK,12,222,,18,98,kou
JAY K. BENARD,SAN FRANCISCO,35,40,,13,76,benard
AZAR DASTGAH,LOS GATOS,6,49,,12,71,dastgah
RICHARD R. ABE,SAN JOSE,40,108,,6,43,abe
JAY GLASSER,BERKELEY,34,32,,3,28,glasser
DAVID FONG,OAKLAND,29,24,,9,56,fong
JOSHUA GERBERT,SAN FRANCISCO,,22,,1,18,gerbert
